0.0010303966701,0.000515170919243,1.26183140278,1092.03955078,0.0377208292484,0.0377407930791,0.599166870117,0.458083599806,5.1,2.1,0,0,0.0571863175361097,0.441246809000128,0.456759504673483,0.410592118958987,0.741917850752421,0.900175351362308,0.51,0.21
0.094329893589,0.0475230664015,4.09932851791,556.830322266,0.0275035016239,0.0209558233619,0.434390842915,0.427385032177,3.6,2.2,0.156575145472185,0.693722643507789,0.276955541048136,0.142417418938568,0.28503852321214,0.145937766611335,0.227924626878973,0.789287817692942,0.36,0.22
0.342091709375,0.0137240653858,5.55107307434,886.11517334,0.0155235007405,0.039248906076,0.519967317581,0.383415490389,4.6,2.2,0.57236883815272,0.194931278951086,0.389395751895651,0.326270734540321,0.0836925758949339,0.434371051848729,0.494867147876759,0.630463663277426,0.46,0.22
0.00824317336082,0.00969766639173,2.12811279297,430.006652832,0.0333650223911,0.0199742503464,0.446680188179,0.381494760513,3.8,2.4,0.0121044764109451,0.135511385222007,0.124281359659616,0.0716065327220577,0.383552159653243,0.130460969507979,0.266259330651103,0.623525717462862,0.38,0.24
0.00257731950842,0.0030847848393,2.72254395485,492.712310791,0.0207048468292,0.0216074530035,0.430768042803,0.43707677722,2.8,2.2,0.00259604474239275,0.0379212756310095,0.170321115675979,0.106617688216,0.170774625951638,0.156212233808703,0.216623864622257,0.824295760661438,0.28,0.22
0.52319586277,0.0328798219562,9.35603713989,574.023681641,0.0171005316079,0.0242957677692,0.436096787453,0.395616859198,2.5,2.4,0.87629769200375,0.4776238341076,0.684097020037302,0.152017180716603,0.11019747994591,0.198599811219337,0.233246055898262,0.674536719420352,0.25,0.24
0.00154559500515,0.000515170977451,1.10085737705,784.106628418,0.0422191657126,0.0289396569133,0.618921816349,0.46138420701,5.3,2.6,0.000864605457922251,0.000000000859009050608357,0.0447185915068389,0.269315155981363,0.532362321864498,0.27182159800318,0.803540337188415,0.912097607699674,0.53,0.26
0.185051545501,0.0665489435196,4.49953985214,540.127990723,0.0163639262319,0.0263956282288,0.491092115641,0.355979084969,2.6,2.5,0.308824153394979,0.974498492628806,0.307952624250601,0.133091818254405,0.0978174719080832,0.231709028532157,0.404795440316151,0.531359517229171,0.26,0.25
0.596907198429,0.0221772380173,13.4347419739,637.933105469,0.0119863236323,0.0249836407602,0.4630677104,0.394885003567,3.2,2.6,1,0.319679626091308,1,0.187700448351454,0.0242438093538468,0.209445739689735,0.317377660912481,0.671893154192671,0.32,0.26
0.233900055289,0.0231489222497,7.64035797119,639.900512695,0.0215763784945,0.0281439684331,0.390264540911,0.322120517492,2.3,2.6,0.390801685736916,0.334019331101284,0.55121460169388,0.188798932962754,0.185422318424677,0.259275705877915,0.0902794814668608,0.409057620721283,0.23,0.26
0.0133951567113,0.00512818759307,2.73429369926,1347.48583984,0.0298051312566,0.0516491383314,0.492147386074,0.454518377781,6.6,2.5,0.020750530990134,0.0680769493865273,0.171231154382867,0.583873009533388,0.32372164212672,0.629889750530111,0.408087192527479,0.887297269162717,0.66,0.25
0.528593480587,0.0616274699569,6.06350040436,756.322143555,0.0105438269675,0.0324720852077,0.464198708534,0.378705948591,4.2,2.7,0.885355970159683,0.901869466912081,0.429084164554945,0.253801931951505,0,0.327518601823864,0.320905633925065,0.613452137495367,0.42,0.27
0.0144329899922,0.00869029108435,2.59314227104,1629.61108398,0.0251123216003,0.0547934621572,0.593406438828,0.451625913382,3.7,2.5,0.0224922220206231,0.120644966420002,0.160298723963074,0.741395171214723,0.244850345285972,0.679467378593131,0.723949080055547,0.876849281904557,0.37,0.25
0.100463680923,0.0152241513133,3.88739562035,1406.39807129,0.0181637238711,0.0563075579703,0.605454027653,0.469224542379,4.3,2.7,0.166868862757191,0.217068912734477,0.260540959308101,0.616766138525666,0.128066381250496,0.70334064459001,0.761529662165784,0.940417999149724,0.43,0.27
0.558475017548,0.0553106404841,10.0016450882,586.08795166,0.0113983005285,0.0306293964386,0.525594890118,0.373412191868,3.4,2.8,0.935503142986006,0.808648368722039,0.734100509639715,0.1587531603284,0.0143609996586431,0.298464298421414,0.512421486332367,0.594330345431539,0.34,0.28
0.00103092787322,0.000515436171554,1.3782453537,807.840148926,0.0423667021096,0.0321565940976,0.541022777557,0.442909389734,4.4,2.8,0.000000891464675973291,0.00000391448143967564,0.0662027861214825,0.282566559506505,0.534841942350911,0.322544145699025,0.560546384941599,0.845363975450573,0.44,0.28
0.17465223372,0.0371657237411,5.4780626297,432.740539551,0.0315176360309,0.0176417697221,0.378506690264,0.360653430223,2.4,2.8,0.291372036195075,0.540873360288959,0.383740962454194,0.0731329744521536,0.352503434333801,0.093683950580444,0.0536026926008123,0.548243908155786,0.24,0.28
0.0324742272496,0.020203858614,3.26842665672,438.565643311,0.0194204747677,0.0208599288017,0.509399414062,0.2783010602,2.2,2.8,0.0527690128004389,0.290557327331564,0.212600706685579,0.0763853701712617,0.149188391363893,0.144425764316962,0.461902214254131,0.250775592564054,0.22,0.28
0.0252577327192,0.00564084621146,3.34800839424,759.713928223,0.0224568545818,0.0344034396112,0.56049144268,0.434470027685,3.7,2.8,0.0406582971137425,0.0756425484910607,0.218764454506591,0.255695705245312,0.20022033835915,0.357970926577736,0.621275861923199,0.814879815581419,0.37,0.28
0.208655327559,0.0525698810816,5.6524066925,467.356140137,0.0211388785392,0.0307096447796,0.551833510399,0.353591173887,2.1,2.7,0.348436002670411,0.768201400432663,0.397244221753097,0.0924602921788104,0.178069327067792,0.299729601431915,0.594268786921119,0.522734047347163,0.21,0.27
0.00154639175162,0.00103040458634,2.31115150452,1014.05212402,0.0274463109672,0.0466129891574,0.54436981678,0.447988688946,4.2,2.9,0.000865942557248232,0.0076036005844519,0.138458035045643,0.39770321160016,0.284077329046711,0.550483065833782,0.570986953936211,0.863711116893595,0.42,0.29
0.189592987299,0.0270600114018,4.85521125793,642.783752441,0.029204281047,0.0289846863598,0.36132273078,0.349577486515,4.1,2.9,0.316445597600551,0.391737530943129,0.335500010381536,0.190408764648748,0.313623249328161,0.272531592671077,0,0.508236045388905,0.41,0.29
